no;tanggal_registrasi;judul;pengarang;penerbit;tahun_terbit;jenis_sumber;keterangan;nomor_induk;
859;07/08/2025;Kaus kaki cilik ingin pulang;Jon Keevy;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024859;
860;07/08/2025;Berbagai perasaan;Clare Verbeek, Thembani Dladla, Zanele Buthelezi;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024860;
861;07/08/2025;Haathibhai;Unknown;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024861;
862;07/08/2025;Linda: si gadis pengkhayal;Nathalie Koening;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024862;
863;07/08/2025;Lili berangkat ke Sekolah;Cherry Precieus;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024863;
864;07/08/2025;Sona yang Pintar;Vinita Krishna;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024864;
865;07/08/2025;Singa berlari dan sapi berjalan;All children reading Cambodia;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024865;
866;07/08/2025;Jalan baru;Fiske Serah Nyirongo;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024866;
867;07/08/2025;Si lebah dan tuan gajah;Long Ravy ;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024867;
868;07/08/2025;Menghitung binatang;Clare Verbeek, Thembani Dladla, Zanele Buthelezi;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024868;
869;07/08/2025;Tidak!;Liora Friedland;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024869;
870;07/08/2025;Berhitung sederhana;Komar Rien Komar Cheh;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024870;
871;07/08/2025;Kue yang besar;All Children Reading Cambodia;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024871;
872;07/08/2025;Tes, tes, tes;Amar Goswami;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024872;
873;07/08/2025;Timi menggoda pip;Madhav Chavan;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024873;
874;07/08/2025;Raja gemuk dan anjing kurus;Parismita;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024874;
875;07/08/2025;Rumah binatang;Ashwitha Jayakumar;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024875;
876;07/08/2025;Bhema si penidur;Kiran Kasturia;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024876;
877;07/08/2025;Bunty dan layangan ibu;Chanchal Sharma;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024877;
878;07/08/2025;Kunci gembok;Akahay Dixit;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024878;
879;07/08/2025;Di mana Rainette bersembunyi?;Aindri C;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024879;
880;07/08/2025;Apa kau pernah melihat Sundari?;Aindri C;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024880;
881;07/08/2025;Ini Ikanku! Bukan, Ini Ikanku! ;Suraj J Menon;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024881;
882;07/08/2025;Billy sang penyelamat;Mamoloko Selepe;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024882;
883;07/08/2025;Ke mana semut pergi?;Anushruti Ganguly;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024883;
884;07/08/2025;Semut yang sibuk;Kanchan Bannerjee;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024884;
885;07/08/2025;Siapakah itu?;Kanchan Bannerjee;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024885;
886;07/08/2025;Aku suka membaca;Letta Machoga;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024886;
887;07/08/2025;Bheema si penidur;Kiran Kasturia;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024887;
888;07/08/2025;Joxy si rubah penipu;Nahida Esmail;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024888;
889;07/08/2025;Anjing usil;Kanchan Bannerjee;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024889;
890;07/08/2025;Rakus;Adelheid Marie Bwire;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024890;
891;07/08/2025;Rumah besar malar;Thirupurasundari Sevvel;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024891;
892;07/08/2025;Tikus yang rakus;Herminder Ohri;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024892;
893;07/08/2025;Kado natal sam;Annie Besant;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024893;
894;07/08/2025;Siapa namamu?;Neha Taksale;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024894;
895;07/08/2025;Siapa yang Bisa Membantuku, ya?;All Children Reading Cambodia;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024895;
896;07/08/2025;Semuanya makan;Komar Rien Komar Cheh;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024896;
897;07/08/2025;Kotak korek api yang besar;Arvind Gupta;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024897;
898;07/08/2025;Petualangan tuan anand;Mala Kumar;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024898;
899;07/08/2025;Sudah besar atau masih terlalu kecil?;Lavanya Karthik;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024899;
900;07/08/2025;Apel manis untuk mama;Kedar Shrestha;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024900;
901;07/08/2025;Semut hitam;Evelyn Mudaala Simfukwe;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024901;
902;07/08/2025;Apa yang membuatmu istimewa?;Nalini Sorensen;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024902;
903;07/08/2025;Prukalpa Sankar, sang penjuang data;Shreyasi Singh;Badan Pengembangan dan Pembinaan Bahasa;2922;Hadiah;Perpustakaan Nasional;2024903;
904;07/08/2025;Kak Laya dan motor supernya;Mala Kumar;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024904;
905;07/08/2025;Kado natal tersembunyi;Annie Besant;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024905;
906;07/08/2025;Bobo bersiap-siap;Komar Rien Komar Cheh;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024906;
907;07/08/2025;Chunu dan Munu: dinginnya!;Shantdas Manandhar, Shilpi Pradhan;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024907;
908;07/08/2025;Nafi dan Bora;All Children Reading Cambodia;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024908;
909;07/08/2025;Kakakku Ani; Kanchan Bannerjee;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024909;
910;07/08/2025;Senang dan sedih (serial beri tahu aku sekarang);Madhav Chavan;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024910;
911;07/08/2025;Mari menghitung bangun datar;Uma Sharma;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024911;
912;07/08/2025;Suuut!;Sam Wilson;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024912;
913;07/08/2025;Singa selalu pemberani;Daniel Browde;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024913;
914;07/08/2025;Belajar tolong-menolong;Christa Gordinez;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024914;
915;07/08/2025;Apa ini?;Tanya Luther Agarwal;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024915;
916;07/08/2025;Lagu Katiiti;Philippa Namutebi Kabali Kagwa;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024916;
917;07/08/2025;Berapa banyak?;Fransisca Emilia;Badan Pengembangan dan Pembinaan Bahasa;2023;Hadiah;Perpustakaan Nasional;2024917;
918;07/08/2025;Buku dinosaurus India pertamaku;Lavanya Naidu;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024918;
919;07/08/2025;Ayo, terbang!;Komar Rien Komar Cheh;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024919;
920;07/08/2025;Bisakah bebek melompat?;Komar Rien Komar Cheh;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024920;
921;07/08/2025;Monster makanan;Meenu Thomas;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024921;
922;07/08/2025;Itu apa?;Ann Roberts;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024922;
923;07/08/2025;Mengapa gelembung berbentuk bulat?;Sukanya Sinha;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024923;
924;07/08/2025;Siapa dia?;Kanchan Bannerjee;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024924;
925;07/08/2025;Chunu & Munu: ayo, kita bermain!;Shantdas Manandhar;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024925;
926;07/08/2025;Mau dan tidak mau;Radha Hs;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024926;
927;07/08/2025;Siasat licik Foxy si rubah;Nahida Ismail;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024927;
928;07/08/2025;Si lebah dan tuan gajah;Long Ravy ;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024928;
929;07/08/2025;Dua bersaudara yang kelaparan;Clare Verbeek;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024929;
930;07/08/2025;Es krim awan;Amar Goswami;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024930;
931;07/08/2025;Ding dong;Lubaina Bandukwala;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024931;
932;07/08/2025;Matematika di Taman Hiburan;Kavitha Mandana;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024932;
933;07/08/2025;Hari yang sangat sibuk;Chisanga Mukuka;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024933;
934;07/08/2025;Mobilku;Phidi Pulu;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024934;
935;07/08/2025;Mereka semua pergi ke ladang;Komar Rien Komar Cheh;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024935;
936;07/08/2025;Burung gagak yang cerewet;Kanchan Bannerjee;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024936;
937;07/08/2025;Hilang dan ketemu;Sukhada Rahalkar;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024937;
938;07/08/2025;Apel yang manis;Kedar Shresta;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024938;
939;07/08/2025;Hutan seram;Joseph Sanchez Nadimo;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024939;
940;07/08/2025;Siapa penguasa berikutnya?;Athieno Gertrude;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024940;
941;07/08/2025;Mari berjabat tangan ;Vuong Trong;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024941;
942;07/08/2025;Masalah besar roda;Sudhir;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024942;
943;07/08/2025;Ah, sepak bola!;Stella Kihweo;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024943;
944;07/08/2025;Anand, tukang sampah baik hati;Rijiv Eipe;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024944;
945;07/08/2025;Musim gugur;Jiejun C;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024945;
946;07/08/2025;Para gorila bermain di Pantai;Jemma Jose;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024946;
947;07/08/2025;Putri tercinta;Mulongo Bukheye;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024947;
948;07/08/2025;Makan makanan sehat dan menjaga kebersihan diri;Manasvi Arora;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024948;
949;07/08/2025;Di manakah Lulu?;Clyde Beech;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024949;
950;07/08/2025;Buku berharga Lodi;Iwok Abqary;Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024950;
951;07/08/2025;Alina dan irama bambu;Oky E. Noorsari;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024951;
952;07/08/2025;Nasi basi tidak sia-sia;Dini Happy Rose Merry;Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024952;
953;07/08/2025;Kantong semar istimewa;Agustina Dwi Rahayu;Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024953;
954;07/08/2025;Film untuk Lala;Nouf Zahrah Anastasia;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024954;
955;07/08/2025;Lawa dan Tutu;Utami Panca Dewi;Badan Pengembangan dan Pembinaan Bahasa;2023;Hadiah;Perpustakaan Nasional;2024955;
956;07/08/2025;Petualangan Flupoza;Noor H. Dee;Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024956;
957;07/08/2025;Arun membaca laut;Tuti Adhayati;Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi;2022;Hadiah;Perpustakaan Nasional;2024957;
958;07/08/2025;Loli dan Tobati;Dzikry el Khudi;Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024958;
959;07/08/2025;Damar kurung persahabatan;Nindia Maya;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024959;
960;07/08/2025;Nyanyian keraduduk;Dwi Oktarina;Badan Pengembangan dan Pembinaan Bahasa;2023;Hadiah;Perpustakaan Nasional;2024960;
961;07/08/2025;Satwa misteri ayah;Tyas KW;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024961;
962;07/08/2025;Angsa putih di kursi roda;Randi Ramliyana;Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024962;
963;07/08/2025;Jas hujan merah;Kiran Kasturia;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024963;
964;07/08/2025;Aku ingin coba!;Sam Wilson;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024964;
965;07/08/2025;Aku ingin ini!;Mala Kumar;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024965;
966;07/08/2025;Rahasia kotak merah;Agustina Dwi Rahayu;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024966;
967;07/08/2025;Si anak Dieng;Muhammad Fauzi;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024967;
968;07/08/2025;Ayunan kita;Akshay Dixit;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024968;
969;07/08/2025;Suara apa itu?;Deepti Tiwari;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024969;
970;07/08/2025;Macam-macam rumah;Clare Verbeek;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024970;
971;07/08/2025;Anak kambing;Mirna Lawrence;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024971;
972;07/08/2025;Para anjing yang melarikan diri;Cissy Kiwanuka Luyiga;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024972;
973;07/08/2025;Warna di mana-mana;Dropti Sharma;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024973;
974;07/08/2025;Fani si burung Merpati;Chanchal Sharma;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024974;
975;07/08/2025;Wortel;Aarav Bellur;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024975;
976;07/08/2025;Warna-warna alam;Bulbul Sharma;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024976;
977;07/08/2025;Waktunya mandi!;Rohini Nilekani;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024977;
978;07/08/2025;Keluargaku;Arshi Naaz, Kuldeep Sandhu, Sushila;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024978;
979;07/08/2025;Aku bisa membuat apa saja!;Mini Shrinivasan;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024979;
980;07/08/2025;Kemari, temani aku!;Nasrin Siege;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024980;
981;07/08/2025;Kita semua adalah keluarga;?????tv;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024981;
982;07/08/2025;Waktu mandi untuk Chunnu dan Munnu;Rohini Nilekani;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024982;
983;07/08/2025;Ali;Chanchal Sharma;badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024983;
984;07/08/2025;Aku dan bekku;Radha HS;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024984;
985;07/08/2025;Ada apa di taman?;David Mann;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024985;
986;07/08/2025;Ayah, ayah, warna apa yang kaulihat?;Ekta Bharti;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024986;
987;07/08/2025;Hari pertama Rani di sekolah;Cheryl Rao;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024987;
988;07/08/2025;Rubis, semut berperangko;Aditi De;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024988;
989;07/08/2025;Apa makanan mereka?;All Children Reading-Cambodia;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024989;
990;07/08/2025;Tiga babi bersaudara;Lee Mi-Hyun;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024990;
991;07/08/2025;Harimau, kau di mana?;Mujahid Khan;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024991;
992;07/08/2025;Monyet kecil dan ikan;Nguon Sakal;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024992;
993;07/08/2025;Raju dan sayur mayur;Dolly Singh;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024993;
994;07/08/2025;Hari pertama ikru di sekolah;Sunaina Coelho;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024994;
995;07/08/2025;Hello;Jennie Marima;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024995;
996;07/08/2025;Ibu, tolong panggilkan burung itu!;Mitralal Pangvani;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024996;
997;07/08/2025;Ndalo dan sapinya, Pendo;Ruth Odondi;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024997;
998;07/08/2025;Hashim menyelamatkan mangga;Ipsita Dasgupta, Rukmini Das;badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024998;
999;07/08/2025;Memasak;Clare Verbeek, Thembani Dladla, Zanele Buthelezi;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024999;
1000;07/08/2025;Cintu;Kanchan Bannerjee;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;20241000;
